Anio,Trimestre,Empresa,NombreCorto,NombreLargo,SIC, NAICS , Activos , Inventarios , PasivoCirc , PasivoLP , PPE , CPP , Efectivo , GC , CBV , UOAD , Ventas , IGR , Deuda , CPC , GO , GVGA , Precio_Accion , mkt_capital , No_Acciones , growth_Activos , q_1 , q_2 , q_3 , q_4 , q_5 
2012,3,DINE S. A. B. DE C. V.,DINE,DINE,1531," 236,117.00 "," 4,766.56 "," 3,645.34 ", 819.57 , 939.34 , 358.33 , 19.47 , 220.90 , -   , 133.71 ,-45.90 , 161.54 , 7.41 , 903.47 , 393.14 , 207.44 , 73.73 ," 2,182.95 "," 642,601.19 ", 294.37264 ,-0.04 , 134.62 , 134.45 ," 1,790.82 "," 1,788.43 ", 962.08 
2012,4,DINE S. A. B. DE C. V.,DINE,DINE,1531," 236,117.00 "," 4,880.39 "," 3,758.59 ", 798.25 , 960.72 , 353.72 , 20.21 , 289.56 , -   , 53.39 ,-22.87 , 95.63 , 7.09 , 908.03 , 337.41 , 118.50 , 65.10 ," 5,585.73 "," 750,440.87 ", 134.34954 , 0.02 , 153.58 , 153.41 ," 2,119.03 "," 2,116.62 "," 1,135.66 "
2013,1,DINE S. A. B. DE C. V.,DINE,DINE,1531," 236,117.00 "," 4,748.20 "," 3,702.17 ", 869.23 , 862.22 , 341.19 , 21.77 , 242.68 , 0.20 , 41.76 ,-48.78 , 44.59 , 6.39 , 829.77 , 326.81 , 93.37 , 51.60 ," 4,750.77 "," 716,017.33 ", 150.71601 ,-0.03 , 150.62 , 150.43 ," 2,096.14 "," 2,093.50 "," 1,122.68 "
2013,2,DINE S. A. B. DE C. V.,DINE,DINE,1531," 236,117.00 "," 4,914.41 "," 3,794.16 ", 968.88 , 921.59 , 327.56 , 19.82 , 301.37 , 0.05 , 82.34 ,-40.02 , 99.74 , 6.32 , 872.51 , 344.19 , 139.76 , 57.42 ,," 645,727.06 ",, 0.04 ,-0.18 ,-0.38 ,-2.66 ,-5.77 ,-2.25 
2013,3,DINE S. A. B. DE C. V.,DINE,DINE,1531," 236,117.00 "," 4,852.75 "," 3,634.46 ", 832.75 , 897.84 , 322.52 , 20.64 , 418.01 , 0.61 , 239.28 ,-23.57 , 283.95 , 6.61 , 837.26 , 341.66 , 307.52 , 68.24 ," 6,948.85 "," 607,775.99 ", 87.46430 ,-0.01 , 125.07 , 124.89 ," 1,881.84 "," 1,879.07 "," 1,002.72 "
2013,4,DINE S. A. B. DE C. V.,DINE,DINE,1531," 236,117.00 "," 4,742.40 "," 3,516.25 ", 795.02 , 882.64 , 318.11 , 17.51 , 413.96 , 0.90 , 249.96 , 7.86 , 377.63 , 6.34 , 838.06 , 135.81 , 369.77 , 119.81 ," 2,429.33 "," 603,936.48 ", 248.60246 ,-0.02 , 127.17 , 126.99 ," 1,895.86 "," 1,893.22 "," 1,010.81 "
2014,1,DINE S. A. B. DE C. V.,DINE,DINE,1531," 236,117.00 "," 4,596.24 "," 3,388.97 ", 796.94 , 802.18 , 312.89 , 17.04 , 409.52 , -   , 210.41 ,-0.59 , 266.47 , 6.19 , 746.38 , 132.65 , 267.06 , 56.65 ," 2,710.62 "," 546,090.69 ", 201.46331 ,-0.03 , 118.65 , 118.46 ," 1,742.93 "," 1,740.21 ", 930.06 
2014,2,DINE S. A. B. DE C. V.,DINE,DINE,1531," 236,117.00 "," 4,530.00 "," 3,315.97 ", 757.66 , 801.60 , 306.88 , 3.29 , 426.56 , -   , 130.49 ,-8.57 , 176.71 , 5.97 , 741.49 , 134.64 , 185.28 , 54.79 ," 4,267.02 "," 611,663.88 ", 143.34673 ,-0.01 , 134.86 , 134.68 ," 1,990.78 "," 1,988.11 "," 1,062.11 "
2014,3,DINE S. A. B. DE C. V.,DINE,DINE,1531," 236,117.00 "," 4,693.60 "," 3,227.60 ", 829.76 , 743.22 , 304.98 , 3.12 , 668.61 , -   , 221.75 ,-15.42 , 286.35 , 6.03 , 669.30 , 132.78 , 301.76 , 80.02 ,," 592,120.74 ",, 0.04 ,-0.14 ,-0.34 ,-2.19 ,-5.16 ,-1.96 
2014,4,DINE S. A. B. DE C. V.,DINE,DINE,1531," 236,117.00 "," 5,112.99 "," 3,323.07 ", 993.26 , 871.04 , 278.42 , 2.98 , 884.06 , 0.33 , 104.06 , 96.20 , 277.46 , 6.11 , 729.97 , 238.10 , 181.26 , 77.19 ," 7,538.31 "," 555,310.58 ", 73.66509 , 0.09 , 108.47 , 108.24 ," 1,991.91 "," 1,987.84 "," 1,049.12 "
2015,1,DINE S. A. B. DE C. V.,DINE,DINE,1531," 236,117.00 "," 5,137.89 "," 3,414.06 "," 1,157.72 ", 726.00 , 280.31 , 2.53 , 793.75 , -   , 51.62 ,-38.61 , 66.46 , 6.18 , 590.22 , 246.32 , 105.08 , 53.45 ," 6,821.36 "," 667,136.39 ", 97.80103 , 0.00 , 129.73 , 129.48 ," 2,377.90 "," 2,373.28 "," 1,252.60 "
2015,2,DINE S. A. B. DE C. V.,DINE,DINE,1531," 236,117.00 "," 4,783.92 "," 3,462.98 "," 1,055.72 ", 569.84 , 281.64 , 2.82 , 389.66 , -   , 95.60 ,-28.46 , 134.48 , 6.95 , 423.15 , 248.20 , 162.94 , 67.35 ," 2,127.02 "," 668,616.42 ", 314.34359 ,-0.07 , 139.67 , 139.42 ," 2,372.51 "," 2,368.24 "," 1,254.96 "
2015,3,DINE S. A. B. DE C. V.,DINE,DINE,1531," 236,117.00 "," 5,032.29 "," 3,618.33 "," 1,093.64 ", 589.19 , 297.26 , 4.91 , 423.68 , -   , 168.03 ,-3.93 , 229.94 , 7.41 , 421.75 , 257.44 , 233.87 , 65.84 ," 3,596.17 "," 725,629.34 ", 201.77864 , 0.05 , 144.11 , 143.86 ," 2,439.62 "," 2,435.38 "," 1,290.74 "
2015,4,DINE S. A. B. DE C. V.,DINE,DINE,1531," 236,117.00 "," 5,197.44 "," 3,760.09 "," 1,401.95 ", 474.31 , 294.92 , 4.64 , 511.89 , -   , 51.02 ,-74.11 , 99.34 , 7.44 , 373.67 , 176.65 , 173.44 , 122.43 ,," 759,415.07 ",, 0.03 ,-0.07 ,-0.36 ,-1.27 ,-6.36 ,-2.02 
2016,1,DINE S. A. B. DE C. V.,DINE,DINE,1531," 236,117.00 "," 5,418.26 "," 3,823.85 "," 1,502.14 ", 592.34 , 292.59 , 3.78 , 464.04 , 0.26 , 87.25 ,-27.82 , 129.73 , 7.59 , 371.17 , 226.43 , 157.55 , 70.30 ,," 715,917.50 ",, 0.04 ,-0.07 ,-0.39 ,-1.27 ,-7.16 ,-2.22 
2016,2,DINE S. A. B. DE C. V.,DINE,DINE,1531," 236,117.00 "," 5,754.41 "," 4,030.08 "," 1,773.02 ", 576.63 , 308.11 , 3.89 , 535.20 , 6.66 , 128.74 ,-18.19 , 184.29 , 7.87 , 323.14 , 203.54 , 202.48 , 73.74 ," 7,062.22 "," 766,730.18 ", 108.56789 , 0.06 , 133.19 , 132.83 ," 2,487.45 "," 2,480.87 "," 1,308.58 "
2016,3,DINE S. A. B. DE C. V.,DINE,DINE,1531," 236,117.00 "," 6,011.01 "," 4,228.95 "," 1,892.10 ", 584.50 , 324.51 , 4.62 , 574.53 , 8.10 , 117.53 ,-18.80 , 170.42 , 8.85 , 320.43 , 202.94 , 189.23 , 71.69 ," 2,273.91 "," 743,506.51 ", 326.97335 , 0.04 , 123.64 , 123.28 ," 2,290.19 "," 2,283.55 "," 1,205.16 "
2016,4,DINE S. A. B. DE C. V.,DINE,DINE,1531," 236,117.00 "," 6,540.91 "," 4,451.02 "," 2,034.57 ", 728.19 , 334.98 , 5.35 , 775.76 , -   , 184.74 , 46.98 , 309.72 , 11.46 , 422.57 , 217.37 , 262.74 , 78.00 ," 2,319.19 "," 646,944.96 ", 278.95304 , 0.09 , 98.84 , 98.49 ," 1,930.02 "," 1,923.03 "," 1,012.59 "
2017,1,DINE S. A. B. DE C. V.,DINE,DINE,1531," 236,117.00 "," 6,384.34 "," 4,194.06 "," 2,142.99 ", 664.22 , 303.43 , 4.85 , 830.22 , 0.82 , 221.11 , 5.88 , 301.87 , 13.47 , 422.57 , 268.62 , 296.00 , 74.88 ," 2,304.15 "," 753,634.13 ", 327.07753 ,-0.02 , 117.98 , 117.60 ," 2,482.30 "," 2,474.44 "," 1,298.08 "
2017,2,DINE S. A. B. DE C. V.,DINE,DINE,1531," 236,117.00 "," 6,310.75 "," 4,040.83 "," 2,370.56 ", 561.93 , 286.00 , 5.61 , 944.58 , 0.58 , 177.07 ,-0.54 , 267.74 , 13.09 , 355.68 , 280.95 , 268.28 , 91.21 ,," 735,648.89 ",,-0.01 ,-0.06 ,-0.46 ,-1.24 ,-10.25 ,-3.00 
2017,3,DINE S. A. B. DE C. V.,DINE,DINE,1531," 236,117.00 "," 6,190.51 "," 3,979.15 "," 2,127.00 ", 566.05 , 283.16 , 6.18 , 870.06 , -   , 259.24 , 99.71 , 452.39 , 13.39 , 355.68 , 296.88 , 352.68 , 93.44 ," 7,316.21 "," 728,140.49 ", 99.52428 ,-0.02 , 117.56 , 117.19 ," 2,570.25 "," 2,562.00 "," 1,341.75 "
2017,4,DINE S. A. B. DE C. V.,DINE,DINE,1531," 236,117.00 "," 6,700.36 "," 4,302.92 "," 1,829.06 "," 1,061.55 ", 298.04 , 6.34 , 903.78 , -   , 135.68 , 167.42 , 403.39 , 14.38 , 288.79 , 246.17 , 235.97 , 100.29 ," 3,723.77 "," 841,464.99 ", 225.97122 , 0.08 , 125.54 , 125.15 ," 2,822.33 "," 2,813.60 "," 1,471.66 "
2010,4,DOCUFORMAS S.A.P.I. DE C.V.,DOCUFORMAS,DOCUFORMAS,5044," 423,420.00 ", 917.58 , 18.30 , 332.49 , 190.51 , 53.06 , 32.74 , 79.64 ,,,,,, 190.51 , 366.17 ,,,,,,-0.86 ,-0.21 ,-0.57 ,-3.59 ,-9.86 ,-3.56 
2011,1,DOCUFORMAS S.A.P.I. DE C.V.,DOCUFORMAS,DOCUFORMAS,5044," 423,420.00 ", 965.11 , 16.85 , 399.12 , 183.55 , 53.56 , 28.82 , 123.19 , -   , 36.92 , 15.87 , 78.37 , -   , 183.55 , 722.13 , 62.50 , 25.57 ,,,, 0.05 ,-0.19 ,-0.60 ,-3.43 ,-10.88 ,-3.78 
2011,2,DOCUFORMAS S.A.P.I. DE C.V.,DOCUFORMAS,DOCUFORMAS,5044," 423,420.00 ", 938.49 , 10.86 , 387.68 , 148.40 , 52.89 , 46.75 , 43.27 , 20.39 , 24.33 , 21.93 , 64.88 , -   , 148.40 , 751.96 , 42.95 , 18.62 ,,,,-0.03 ,-0.16 ,-0.57 ,-2.81 ,-10.14 ,-3.42 
2011,3,DOCUFORMAS S.A.P.I. DE C.V.,DOCUFORMAS,DOCUFORMAS,5044," 423,420.00 "," 1,278.69 ", 5.91 , 621.91 , 252.06 , 178.10 , 53.95 , 130.53 , 105.74 , 32.88 , 2.71 , 63.96 , -   , 252.05 , 911.48 , 61.25 , 28.37 ,,,, 0.36 ,-0.20 ,-0.68 ,-1.42 ,-4.91 ,-1.80 
2011,4,DOCUFORMAS S.A.P.I. DE C.V.,DOCUFORMAS,DOCUFORMAS,5044," 423,420.00 "," 1,160.06 ", 7.49 , 505.55 , 242.30 , 175.82 , 45.69 , 78.89 , -   , 35.14 , 13.09 , 75.12 , -   , 242.30 , 417.86 , 62.03 , 26.90 ,,,,-0.09 ,-0.21 ,-0.64 ,-1.38 ,-4.25 ,-1.62 
2012,1,DOCUFORMAS S.A.P.I. DE C.V.,DOCUFORMAS,DOCUFORMAS,5044," 423,420.00 "," 1,190.02 ", 11.13 , 591.52 , 265.31 , 183.44 , 46.31 , 46.69 , -   , 32.78 , 26.76 , 78.91 , -   , 216.06 , 451.86 , 52.15 , 19.37 ,,,, 0.03 ,-0.18 ,-0.72 ,-1.18 ,-4.67 ,-1.69 
2012,2,DOCUFORMAS S.A.P.I. DE C.V.,DOCUFORMAS,DOCUFORMAS,5044," 423,420.00 "," 1,210.70 ", 4.88 , 596.99 , 261.05 , 157.71 , 50.92 , 33.44 , 6.00 , 31.65 , 23.07 , 75.48 , -   , 215.51 , 514.83 , 52.41 , 20.76 ,,,, 0.02 ,-0.18 ,-0.71 ,-1.37 ,-5.44 ,-1.92 
2012,3,DOCUFORMAS S.A.P.I. DE C.V.,DOCUFORMAS,DOCUFORMAS,5044," 423,420.00 "," 1,516.73 ", 5.65 , 594.61 , 545.62 , 157.56 , 59.09 , 201.95 , 1.90 , 32.06 , 25.60 , 86.38 , -   , 497.43 , 513.48 , 60.79 , 28.73 ,,,, 0.25 ,-0.33 ,-0.75 ,-3.16 ,-7.24 ,-2.87 
2012,4,DOCUFORMAS S.A.P.I. DE C.V.,DOCUFORMAS,DOCUFORMAS,5044," 423,420.00 "," 1,436.44 ", 5.53 , 566.50 , 529.81 , 22.99 , 13.16 , 101.08 , -   , 27.64 , 18.33 , 70.71 , -   , 482.62 , 676.51 , 52.37 , 24.73 ,,,,-0.05 ,-0.34 ,-0.76 ,-21.00 ,-47.70 ,-17.45 
2013,1,DOCUFORMAS S.A.P.I. DE C.V.,DOCUFORMAS,DOCUFORMAS,5044," 423,420.00 "," 1,471.40 ", 4.72 , 576.70 , 503.83 , 22.39 , 24.85 , 40.37 , -   , 33.15 , 33.47 , 91.51 , -   , 453.60 , 636.70 , 58.04 , 24.89 ,,,, 0.02 ,-0.31 ,-0.73 ,-20.26 ,-48.27 ,-17.39 
2013,2,DOCUFORMAS S.A.P.I. DE C.V.,DOCUFORMAS,DOCUFORMAS,5044," 423,420.00 "," 1,632.45 ", 7.25 , 810.35 , 424.10 , 0.03 , 49.07 , 115.02 , -   , 35.91 , 26.16 , 85.66 , -   , 361.58 , 828.96 , 59.51 , 23.60 ,,,, 0.11 ,-0.22 ,-0.76 ,"-13,391.89 ","-45,720.15 ","-14,778.25 "
2013,3,DOCUFORMAS S.A.P.I. DE C.V.,DOCUFORMAS,DOCUFORMAS,5044," 423,420.00 "," 1,544.25 ", 7.04 , 766.70 , 368.24 , 0.20 , 116.43 , 56.31 , 0.65 , 36.37 , 38.14 , 98.89 , -   , 305.81 , 680.00 , 60.75 , 24.39 ,,,,-0.05 ,-0.20 ,-0.73 ,"-1,536.73 ","-5,703.23 ","-1,810.22 "
2013,4,DOCUFORMAS S.A.P.I. DE C.V.,DOCUFORMAS,DOCUFORMAS,5044," 423,420.00 "," 1,611.08 ", 7.49 , 802.12 , 377.74 ,-0.91 , 64.22 , 74.06 , 0.47 , 24.35 , 29.39 , 82.85 , -   , 315.62 , 703.95 , 53.46 , 29.11 ,,,, 0.04 ,-0.20 ,-0.73 , 345.32 ," 1,290.87 ", 408.82 
2014,1,DOCUFORMAS S.A.P.I. DE C.V.,DOCUFORMAS,DOCUFORMAS,5044," 423,420.00 "," 1,616.07 ", 8.61 , 824.30 , 333.53 ,-1.14 , 68.60 , 64.37 , -   , 23.52 , 36.24 , 84.61 , -   , 271.26 , 709.48 , 48.37 , 24.85 ,,,, 0.00 ,-0.17 ,-0.72 , 239.00 ," 1,020.12 ", 314.56 
2014,2,DOCUFORMAS S.A.P.I. DE C.V.,DOCUFORMAS,DOCUFORMAS,5044," 423,420.00 "," 1,615.90 ", 5.03 , 923.57 , 275.79 ,-1.53 , 40.38 , 79.75 , -   , 25.86 , 33.63 , 89.82 , -   , 192.27 , 665.91 , 56.19 , 30.33 ,,,,-0.00 ,-0.12 ,-0.74 , 126.08 , 786.47 , 227.92 
2014,3,DOCUFORMAS S.A.P.I. DE C.V.,DOCUFORMAS,DOCUFORMAS,5044," 423,420.00 "," 1,642.37 ", 3.82 , 983.88 , 215.30 ,-1.86 , 39.46 , 82.39 , -   , 20.88 , 34.80 , 83.33 , -   , 134.69 , 607.28 , 48.54 , 27.65 ,,,, 0.02 ,-0.08 ,-0.73 , 72.33 , 644.03 , 178.89 
2014,4,DOCUFORMAS S.A.P.I. DE C.V.,DOCUFORMAS,DOCUFORMAS,5044," 423,420.00 "," 3,377.84 ", 5.11 ," 1,428.96 "," 1,401.02 ", 164.02 , 276.52 , 287.97 , -   , 59.22 , 39.20 , 133.68 , -   ," 1,320.45 "," 1,168.15 ", 94.48 , 35.26 ,,,, 1.06 ,-0.39 ,-0.84 ,-8.05 ,-17.25 ,-6.63 
2015,1,DOCUFORMAS S.A.P.I. DE C.V.,DOCUFORMAS,DOCUFORMAS,5044," 423,420.00 "," 3,357.75 ", 5.33 ," 1,451.68 "," 1,348.19 ", 176.46 , 249.13 , 316.07 , -   , 88.24 , 27.11 , 180.91 , 11.30 ," 1,291.23 "," 1,047.61 ", 153.80 , 65.56 ,,,,-0.01 ,-0.38 ,-0.83 ,-7.32 ,-15.87 ,-6.10 
2015,2,DOCUFORMAS S.A.P.I. DE C.V.,DOCUFORMAS,DOCUFORMAS,5044," 423,420.00 "," 3,412.14 ", 3.57 ," 1,389.69 "," 1,438.76 ", 237.83 , 366.36 , 115.31 , -   , 95.84 , 77.15 , 202.80 , 12.52 ," 1,315.72 "," 1,192.76 ", 125.64 , 29.80 ,,,, 0.02 ,-0.39 ,-0.83 ,-5.53 ,-11.89 ,-4.66 
2015,3,DOCUFORMAS S.A.P.I. DE C.V.,DOCUFORMAS,DOCUFORMAS,5044," 423,420.00 "," 3,434.15 ", 1.95 ," 1,358.91 "," 1,465.26 ", 208.95 , 344.09 , 171.43 , 142.35 , 97.31 , 46.78 , 194.40 , 12.60 ," 1,342.22 "," 1,197.39 ", 147.63 , 50.32 ,,,, 0.01 ,-0.39 ,-0.82 ,-6.42 ,-13.52 ,-5.29 
2015,4,DOCUFORMAS S.A.P.I. DE C.V.,DOCUFORMAS,DOCUFORMAS,5044," 423,420.00 "," 3,700.26 ", 1.44 ," 1,630.22 "," 1,405.31 ", 273.49 , 440.53 , 147.97 , 83.75 , 79.09 , 90.64 , 250.63 , 13.06 ," 1,282.27 "," 1,228.52 ", 159.99 , 80.90 ,,,, 0.08 ,-0.35 ,-0.82 ,-4.69 ,-11.10 ,-4.24 
2016,1,DOCUFORMAS S.A.P.I. DE C.V.,DOCUFORMAS,DOCUFORMAS,5044," 423,420.00 "," 3,751.94 ", 0.15 ," 1,730.96 "," 1,335.13 ", 312.77 , 339.32 , 179.30 , -   , 69.38 , 44.95 , 172.64 , 12.67 ," 1,212.10 "," 2,443.19 ", 127.69 , 58.30 ,,,, 0.01 ,-0.32 ,-0.82 ,-3.88 ,-9.80 ,-3.70 
2016,2,DOCUFORMAS S.A.P.I. DE C.V.,DOCUFORMAS,DOCUFORMAS,5044," 423,420.00 "," 3,915.61 ", 0.42 ," 1,573.21 "," 1,688.37 ", 311.08 , 155.89 , 143.59 , -   , 102.64 , 85.68 , 251.15 , 12.19 ," 1,558.00 "," 1,739.93 ", 165.47 , 62.83 ,,,, 0.04 ,-0.40 ,-0.83 ,-5.01 ,-10.48 ,-4.18 
2016,3,DOCUFORMAS S.A.P.I. DE C.V.,DOCUFORMAS,DOCUFORMAS,5044," 423,420.00 "," 4,036.50 ", 0.42 ," 1,686.26 "," 1,658.44 ", 279.44 , 95.86 , 254.95 , -   , 111.20 , 72.41 , 242.45 , 12.33 ," 1,528.07 "," 1,804.63 ", 170.04 , 58.84 ,,,, 0.03 ,-0.38 ,-0.83 ,-5.47 ,-11.97 ,-4.66 
2016,4,DOCUFORMAS S.A.P.I. DE C.V.,DOCUFORMAS,DOCUFORMAS,5044," 423,420.00 "," 4,382.84 ", 0.42 ," 1,739.55 "," 1,891.14 ", 629.71 , 77.21 , 427.34 , 391.76 , 112.44 , 90.92 , 266.53 , 12.33 ," 1,760.77 "," 1,632.30 ", 175.61 , 63.16 ,,,, 0.09 ,-0.40 ,-0.83 ,-2.80 ,-5.77 ,-2.45 
2017,1,DOCUFORMAS S.A.P.I. DE C.V.,DOCUFORMAS,DOCUFORMAS,5044," 423,420.00 "," 4,361.11 ", -   ," 1,911.53 "," 1,767.43 ", 758.48 , 103.18 , 246.65 , 134.86 , 112.44 , 47.59 , 209.04 , 13.59 ," 1,637.06 "," 1,722.50 ", 161.45 , 49.01 ,,,,-0.00 ,-0.38 ,-0.84 ,-2.16 ,-4.85 ,-2.06 
2017,2,DOCUFORMAS S.A.P.I. DE C.V.,DOCUFORMAS,DOCUFORMAS,5044," 423,420.00 "," 4,379.38 ", -   ," 1,885.14 "," 1,757.56 ", 739.21 , 156.83 , 205.46 , 15.84 , 135.52 , 64.10 , 248.14 , 12.35 ," 1,592.48 "," 1,628.33 ", 184.04 , 48.52 ,,,, 0.00 ,-0.36 ,-0.83 ,-2.15 ,-4.93 ,-2.07 
2017,3,DOCUFORMAS S.A.P.I. DE C.V.,DOCUFORMAS,DOCUFORMAS,5044," 423,420.00 "," 4,476.75 ", -   ," 2,085.72 "," 1,614.58 ", 836.89 , 142.93 , 183.30 , 116.57 , 99.87 , 56.77 , 202.83 , 14.65 ," 1,451.27 "," 1,619.62 ", 146.06 , 46.19 ,,,, 0.02 ,-0.32 ,-0.83 ,-1.73 ,-4.42 ,-1.83 
2017,4,DOCUFORMAS S.A.P.I. DE C.V.,DOCUFORMAS,DOCUFORMAS,5044," 423,420.00 "," 5,635.36 ", 10.59 , 895.91 ," 3,944.55 ", 838.79 , 170.40 , 924.41 , 29.68 , 260.71 , 24.68 , 346.05 , 17.61 ," 3,781.25 "," 1,764.95 ", 321.37 , 60.66 ,,,, 0.26 ,-0.67 ,-0.86 ,-4.51 ,-5.77 ,-2.95 
2007,2,EDOARDOS MARTIN S.A.B DE C.V.,MARTIN,EDOARDOS MARTIN,2300, 315.00 , 563.69 , 191.95 , 91.86 , -   , 197.64 , 54.96 , 6.33 ,,,,,, -   , 81.05 ,,, 74.53 , 71.34 , 0.95714 ,-0.90 , 0.13 ,-0.04 , 0.36 ,-0.10 , 0.09 
2007,3,EDOARDOS MARTIN S.A.B DE C.V.,MARTIN,EDOARDOS MARTIN,2300, 315.00 , 594.46 , 218.47 , 124.22 , -   , 194.02 , 62.15 , 3.62 ,, 88.38 ,-9.48 , 131.86 , 0.38 , -   , 88.15 , 141.34 , 52.96 , 55.72 , 64.21 , 1.15235 , 0.05 , 0.11 ,-0.10 , 0.33 ,-0.31 , 0.01 
2007,4,EDOARDOS MARTIN S.A.B DE C.V.,MARTIN,EDOARDOS MARTIN,2300, 315.00 , 575.95 , 202.22 , 98.53 , -   , 195.85 , 68.43 , 13.58 ,, 114.96 , 1.93 , 175.26 , 1.28 , -   , 87.57 , 173.33 , 58.37 , 167.96 , 63.89 , 0.38036 ,-0.03 , 0.11 ,-0.06 , 0.33 ,-0.18 , 0.05 
2008,1,EDOARDOS MARTIN S.A.B DE C.V.,MARTIN,EDOARDOS MARTIN,2300, 315.00 , 568.65 , 196.23 , 102.02 , -   , 192.29 , 40.56 , 3.65 ,, 81.11 ,-9.91 , 118.03 , 0.76 , -   , 78.74 , 127.94 , 46.83 , 186.90 , 77.73 , 0.41589 ,-0.01 , 0.14 ,-0.04 , 0.40 ,-0.13 , 0.09 
2008,2,EDOARDOS MARTIN S.A.B DE C.V.,MARTIN,EDOARDOS MARTIN,2300, 315.00 , 557.37 , 196.50 , 96.46 , -   , 189.11 , 48.37 , 7.88 ,, 90.17 ,-5.33 , 126.11 , 1.14 , -   , 79.50 , 131.44 , 41.27 ,, 77.73 ,,-0.02 , -   ,-0.17 , -   ,-0.51 ,-0.17 
2008,3,EDOARDOS MARTIN S.A.B DE C.V.,MARTIN,EDOARDOS MARTIN,2300, 315.00 , 556.84 , 210.53 , 107.27 , -   , 185.75 , 60.22 , 2.43 , 0.67 , 84.66 ,-13.28 , 114.89 , 1.25 , -   , 73.01 , 128.18 , 43.52 , 106.48 , 91.57 , 0.86000 ,-0.00 , 0.16 ,-0.03 , 0.49 ,-0.08 , 0.14 
2008,4,EDOARDOS MARTIN S.A.B DE C.V.,MARTIN,EDOARDOS MARTIN,2300, 315.00 , 542.71 , 190.47 , 113.12 , -   , 184.20 , 79.22 , 29.05 ,, 123.22 ,-20.95 , 150.45 , 1.55 , -   , 65.27 , 171.39 , 48.17 , 63.97 , 95.83 , 1.49810 ,-0.03 , 0.18 ,-0.03 , 0.52 ,-0.09 , 0.14 
2009,1,EDOARDOS MARTIN S.A.B DE C.V.,MARTIN,EDOARDOS MARTIN,2300, 315.00 , 515.65 , 153.80 , 87.99 , -   , 180.57 , 46.12 , 6.44 , 0.15 , 82.89 ,-14.16 , 112.43 , 1.11 , -   , 88.75 , 126.59 , 43.70 , 69.21 , 95.83 , 1.38461 ,-0.05 , 0.19 , 0.02 , 0.53 , 0.04 , 0.19 
2009,2,EDOARDOS MARTIN S.A.B DE C.V.,MARTIN,EDOARDOS MARTIN,2300, 315.00 , 495.92 , 156.77 , 85.91 , -   , 176.87 , 43.65 , 3.99 ,, 69.21 ,-14.38 , 95.28 , 1.27 , -   , 74.32 , 109.66 , 40.45 , 159.41 , 61.76 , 0.38740 ,-0.04 , 0.12 ,-0.05 , 0.35 ,-0.14 , 0.07 
2009,3,EDOARDOS MARTIN S.A.B DE C.V.,MARTIN,EDOARDOS MARTIN,2300, 315.00 , 516.46 , 169.70 , 117.28 , -   , 173.48 , 54.88 , 1.77 ,, 64.57 ,-10.79 , 91.08 , 1.25 , -   , 88.86 , 101.87 , 37.30 ,, 61.76 ,, 0.04 , -   ,-0.23 , -   ,-0.68 ,-0.23 
2009,4,EDOARDOS MARTIN S.A.B DE C.V.,MARTIN,EDOARDOS MARTIN,2300, 315.00 , 482.76 , 164.73 , 98.68 , -   , 166.57 , 62.49 , 21.59 ,, 87.01 ,-9.10 , 120.90 , 2.11 , -   , 59.53 , 130.00 , 42.99 , 69.21 , 67.08 , 0.96923 ,-0.07 , 0.14 ,-0.07 , 0.40 ,-0.19 , 0.07 
2010,1,EDOARDOS MARTIN S.A.B DE C.V.,MARTIN,EDOARDOS MARTIN,2300, 315.00 , 510.68 , 157.90 , 113.84 , -   , 162.54 , 55.53 , 5.62 , 0.04 , 65.06 ,-19.39 , 83.75 , 0.76 , -   , 70.98 , 103.14 , 38.08 , 56.43 , 72.40 , 1.28302 , 0.06 , 0.14 ,-0.08 , 0.45 ,-0.25 , 0.06 
2010,2,EDOARDOS MARTIN S.A.B DE C.V.,MARTIN,EDOARDOS MARTIN,2300, 315.00 , 502.03 , 159.24 , 119.92 , -   , 158.79 , 59.95 , 12.31 , 0.75 , 67.61 ,-15.51 , 87.81 , 1.23 , -   , 60.11 , 103.32 , 35.71 , 71.34 , 63.89 , 0.89552 ,-0.02 , 0.13 ,-0.11 , 0.40 ,-0.35 , 0.02 
2010,3,EDOARDOS MARTIN S.A.B DE C.V.,MARTIN,EDOARDOS MARTIN,2300, 315.00 , 518.95 , 191.18 , 139.98 , 10.08 , 155.88 , 81.40 , 2.87 ,-0.15 , 66.54 ,-16.85 , 85.24 , 1.92 , 10.08 , 58.01 , 102.08 , 35.55 , 155.76 , 70.27 , 0.45116 , 0.03 , 0.12 ,-0.15 , 0.39 ,-0.51 ,-0.04 
2010,4,EDOARDOS MARTIN S.A.B DE C.V.,MARTIN,EDOARDOS MARTIN,2300, 315.00 , 497.68 , 165.27 , 127.87 , 7.21 , 152.08 , 75.19 , 16.50 , 0.51 , 90.70 ,-8.14 , 118.63 , 2.13 , 7.21 , 54.90 , 126.76 , 36.06 ,, 74.53 ,,-0.04 ,-0.01 ,-0.27 ,-0.05 ,-0.89 ,-0.31 
