Empresa,Nombre_Corto,Fecha,Anio,Trimestre,Activos,Inventarios,Pasivo_Circulante,PasivoLP,UOAD,PPE,CPP,Efectivo,GC,CBV,Ventas,IGR,Deuda,CPC,GO,GVGA,Precio_Acciones
GRUPO INDUSTRIAL SALTILLO,GPO. INDUSTRIAL SALTILLO,1Q2011,2011,1,12373.016,1298.458,2454.52,3251.634,288.7810059,4354.465,1486.442,1922.753,83.06199646,2476.156006,3183.76709,60.05500031,3251.634033,2885.647949,2894.986084,418.8300781,15.82788462
GRUPO INDUSTRIAL SALTILLO,GPO. INDUSTRIAL SALTILLO,2Q2011,2011,2,12331.61,1428.73,2360.632,3144.038,265.2369995,4292.906,1511.336,1759.435,104.9530029,2389.080078,3044.514893,63.74499893,3144.038086,2966.218018,2779.277832,390.1977539,15.3358
GRUPO INDUSTRIAL SALTILLO,GPO. INDUSTRIAL SALTILLO,3Q2011,2011,3,13133.099,1548.201,2494.049,3261.985,253.5839996,4744.487,1606.622,2022.176,141.4680023,2489.750977,3141.922119,62.0929985,3261.985107,3016.281006,2888.338135,398.5871582,13.63794872
GRUPO INDUSTRIAL SALTILLO,GPO. INDUSTRIAL SALTILLO,4Q2011,2011,4,13409.131,1511.425,2829.243,3171.536,358.8359985,4950.035,1676.028,1748.724,119.9400024,2802.14502,3590.259033,60.04700089,3171.536133,3016.333008,3231.423096,429.2780762,14.569375
GRUPO INDUSTRIAL SALTILLO,GPO. INDUSTRIAL SALTILLO,1Q2012,2012,1,12522.503,1145.012,3431.712,2757.839,174.1519928,3317.458,1103.934,1096.312,105.2269974,1670.390015,2182.717041,44.0909996,0,2050.621094,2008.565063,338.1750488,15.04745098
GRUPO INDUSTRIAL SALTILLO,GPO. INDUSTRIAL SALTILLO,2Q2012,2012,2,11428.177,1192.678,1704.883,1229.428,186.4819946,3748.816,1106.38,2641.633,83.40299988,1689.80896,2228.496094,-36.49200058,0,2359.312988,2042.01416,352.2052002,15.58734694
GRUPO INDUSTRIAL SALTILLO,GPO. INDUSTRIAL SALTILLO,3Q2012,2012,3,11398.395,1268.893,1768.872,1019.758,220.9949951,3941.787,1147.618,2554.286,122.6650009,1707.991943,2259.906982,4.455999851,0,2315.639893,2038.911987,330.9200439,17.18422222
GRUPO INDUSTRIAL SALTILLO,GPO. INDUSTRIAL SALTILLO,4Q2012,2012,4,11503.083,1317.503,1748.054,1063.403,216.8079987,4027.906,1166.255,2463.291,128.4459991,1726.949951,2351.060059,3.762000084,0,2235.822998,2134.251953,407.302002,22.79254545
GRUPO INDUSTRIAL SALTILLO,GPO. INDUSTRIAL SALTILLO,1Q2013,2013,1,11419.98,1371.335,2025.792,1081.943,146.3789978,4082.839,1213.666,2280.039,195.098999,1671.405029,2186.176025,3.105999947,0,2185.725098,2039.796997,368.3919678,29.26555556
GRUPO INDUSTRIAL SALTILLO,GPO. INDUSTRIAL SALTILLO,2Q2013,2013,2,11522.039,1416.271,1704.621,1313.666,97.07700348,4404.582,1210.22,1787.827,294.4150085,1637.468994,2140.832031,3.410000086,189.8769989,2437.141113,2043.755005,406.2860107,27.48666667
GRUPO INDUSTRIAL SALTILLO,GPO. INDUSTRIAL SALTILLO,3Q2013,2013,3,11913.133,1504.015,1945.632,1369.504,135.526001,4729.396,1167.225,1719.578,222.2969971,1607.404053,2122.168945,3.436000109,268.5870056,2456.879883,1986.642944,379.2388916,25.009
GRUPO INDUSTRIAL SALTILLO,GPO. INDUSTRIAL SALTILLO,4Q2013,2013,4,11855.102,1305.191,1832.918,1599.988,211.0189972,4753.753,1128.06,1911.156,145.4589996,1794.629028,2396.264893,5.693999767,343.4830017,2345.906982,2185.24585,390.6168213,22.91017544
GRUPO INDUSTRIAL SALTILLO,GPO. INDUSTRIAL SALTILLO,1Q2014,2014,1,12073.058,1281.723,1931.05,1596.006,183.3379974,4705.906,1199.046,2078.43,95.80699921,1818.430054,2414.333984,7.294000149,321.303009,2457.826904,2230.996094,412.56604,24.78207547
GRUPO INDUSTRIAL SALTILLO,GPO. INDUSTRIAL SALTILLO,2Q2014,2014,2,12217.606,1366.611,1990.885,1602.144,128.7879944,4640.704,1319.64,2036.898,83.74700165,1765.78894,2294.447021,9.576000214,298.125,2417.291016,2165.658936,399.8699951,27.8779661
GRUPO INDUSTRIAL SALTILLO,GPO. INDUSTRIAL SALTILLO,3Q2014,2014,3,12603.029,1505.847,2141.145,1609.623,210.9380035,4682.245,1374.007,2174.957,35.47800064,1808.850952,2426.218994,8.906000137,287.2940063,2304.539063,2215.281006,406.4300537,32.73555556
GRUPO INDUSTRIAL SALTILLO,GPO. INDUSTRIAL SALTILLO,4Q2014,2014,4,12915.601,1557.582,2191.827,1599.419,125.1230011,4855.522,1318.87,2052.855,167.8500061,1976.525024,2577.199951,9.967000008,290.5409851,2274.535889,2452.076904,475.5518799,32.69758621
GRUPO INDUSTRIAL SALTILLO,GPO. INDUSTRIAL SALTILLO,1Q2015,2015,1,13405.425,1497.706,2450.996,1534.686,286.5130005,4951.19,1494.042,1930.566,52.86500168,2031.253052,2805.059082,10.35200024,275.9079895,2725.677979,2518.546143,487.2930908,31.6645
GRUPO INDUSTRIAL SALTILLO,GPO. INDUSTRIAL SALTILLO,2Q2015,2015,2,13415.958,1667.87,2611.144,1530.112,227.3849945,5018.584,1520.461,1750.895,82.07700348,1933.750977,2676.316895,10.39700031,256.3110046,2695.797119,2448.931885,515.1809082,32.00885246
GRUPO INDUSTRIAL SALTILLO,GPO. INDUSTRIAL SALTILLO,3Q2015,2015,3,14231.005,1777.001,2882.049,1545.626,285.730011,5346.559,1536.764,1935.609,155.3990021,2052.200928,2870.913086,10.88199997,250.0659943,2910.670898,2585.183105,532.9821777,32.04112903
GRUPO INDUSTRIAL SALTILLO,GPO. INDUSTRIAL SALTILLO,4Q2015,2015,4,16339.373,1892.138,3343.717,3046.036,129.6369934,6352.615,1742.796,2370.177,221.5570068,2088.898926,2922.74707,24.81999969,1935.494995,2775.541992,2793.110107,704.2111816,31.85473684
GRUPO INDUSTRIAL SALTILLO,GPO. INDUSTRIAL SALTILLO,1Q2016,2016,1,16300.477,1856.265,3168.426,2916.434,408.7900085,6329.47,1752.317,2032.767,110.4680023,2485.693115,3545.081055,35.09999847,1782.26001,3087.900879,3136.291016,650.5979004,30.50947368
GRUPO INDUSTRIAL SALTILLO,GPO. INDUSTRIAL SALTILLO,2Q2016,2016,2,16973.626,2037.307,3500.724,2928.529,356.6530151,6569.342,1850.381,2220.742,195.4949951,2463.063965,3526.707031,28.22400093,1774.46106,3108.988037,3170.053955,706.9899902,32.1065625
GRUPO INDUSTRIAL SALTILLO,GPO. INDUSTRIAL SALTILLO,3Q2016,2016,3,17557.477,2054.725,3706.909,2832.777,403.4379883,6815.699,1789.284,2199.906,208.0930023,2595.39502,3647.970947,28.42200089,1695.267944,3455.613037,3244.532959,649.1379395,32.50870968
GRUPO INDUSTRIAL SALTILLO,GPO. INDUSTRIAL SALTILLO,4Q2016,2016,4,26510.107,2413.622,4907.452,10133.525,241.3049927,8628.058,2918.697,3254.536,223.201004,2846.733887,3832.572998,51.43000031,9191.530273,4075.396973,3591.268066,744.5341797,35.60338983
GRUPO INDUSTRIAL SALTILLO,GPO. INDUSTRIAL SALTILLO,1Q2017,2017,1,25257.092,2269.38,4596.388,8976.969,607.8289795,8196.496,2717.795,1985.56,193.3470001,3796.938965,5224.166016,118.6679993,7986.951172,4700.927734,4616.336914,819.3979492,35.4815873
GRUPO INDUSTRIAL SALTILLO,GPO. INDUSTRIAL SALTILLO,2Q2017,2017,2,25094.46,1780.141,4905.108,8703.685,399.0360107,7661.054,2323.136,1683.92,177.8990021,2661.740967,3583.389893,93.71900177,7664.270996,4046.854004,3184.354004,522.6130371,39.07870968
GRUPO INDUSTRIAL SALTILLO,GPO. INDUSTRIAL SALTILLO,3Q2017,2017,3,25330.292,1951.58,4942.296,8625.024,441.6019897,7677.251,2291.931,1577.28,156.7169952,2939.836914,3948.157959,99.58799744,7508.614258,4160.546875,3506.555908,566.7189941,39.89661538
GRUPO INDUSTRIAL SALTILLO,GPO. INDUSTRIAL SALTILLO,4Q2017,2017,4,26886.38,2045.752,7946.214,6554.482,138.2590027,8873.753,2625.047,1775.437,314.7720032,3596.945068,4198.680176,205.7570038,5655.634766,4423.63916,4060.421143,463.4760742,33.81688525
GRUPO KUO S.A.B DE C.V.,GPO. KUO,1Q2010,2010,1,18579.104,3476.356,6914.32,4442.274,273.0660095,7216.202,3390.431,1068.034,255.0110016,4467.865234,5552.641113,71.6760025,4442.273926,4935.719727,5279.575195,811.7099609,12.1697619
GRUPO KUO S.A.B DE C.V.,GPO. KUO,2Q2010,2010,2,18245.968,3440.294,6504.01,4509.43,315.1010132,7273.273,3097.834,936.759,205.522995,4584.096191,5730.713867,69.98000336,4509.430176,4683.785156,5415.612793,831.5166016,14.85098039
GRUPO KUO S.A.B DE C.V.,GPO. KUO,3Q2010,2010,3,18923.612,3622.036,7121.895,4436.279,403.6820068,7267.864,3292.979,1407.945,194.2339935,4550.710938,5742.190918,75.08100128,4436.278809,4626.368164,5338.508789,787.7978516,15.21806452
GRUPO KUO S.A.B DE C.V.,GPO. KUO,4Q2010,2010,4,19072.132,4055.732,6945.873,4571.495,248.2810059,7523.174,3847.912,863.091,317.3179932,4371.790039,5501.842773,121.2180023,4571.495117,4180.912109,5253.561523,881.7714844,18.00315789
GRUPO KUO S.A.B DE C.V.,GPO. KUO,1Q2011,2011,1,19492.498,3993.103,7521.779,4419.883,345.7330017,7301.167,4117.318,1114.422,120.9710007,5074.73291,6300.88623,93.22899628,4419.882813,4697.074707,5955.15332,880.4204102,20.76866667
GRUPO KUO S.A.B DE C.V.,GPO. KUO,2Q2011,2011,2,19702.661,3967.981,7823.286,4379.975,388.9689941,7309.448,4431.794,960.841,160.3540039,5450.178223,6760.620117,90.02700043,4379.975098,5091.620117,6371.651367,921.4731445,20.28183673
GRUPO KUO S.A.B DE C.V.,GPO. KUO,3Q2011,2011,3,22109.427,4592.622,9178.27,4742.633,449.5100098,7924.145,4640.004,762.006,243.2779999,5482.897949,6845.790039,99.79000092,4742.632813,5271.146973,6396.280273,913.3823242,16.63704545
GRUPO KUO S.A.B DE C.V.,GPO. KUO,4Q2011,2011,4,22727.533,4668.963,9122.217,5242.329,383.7260132,8439.318,4409.82,478.553,540.3690186,5450.986816,6820.518066,109.6340027,5242.329102,5444.100098,6436.791992,985.8051758,17.76
GRUPO KUO S.A.B DE C.V.,GPO. KUO,1Q2012,2012,1,23976.238,4333.55,9253.421,7625.006,426.9620056,9279.129,4367.449,630.75,378.7799988,6541.953125,7977.004883,106.8590012,5443.577148,5948.891602,7550.042969,1008.089844,23.195
GRUPO KUO S.A.B DE C.V.,GPO. KUO,2Q2012,2012,2,24912.248,4276.373,9347.511,8232.278,533.2700195,9677.342,4707.001,1094.656,330.2900085,6052.848145,7583.053223,112.0690002,6146.714844,5855.876953,7049.783203,996.9350586,24.81129032
GRUPO KUO S.A.B DE C.V.,GPO. KUO,3Q2012,2012,3,24048.126,3955.631,8512.836,8467.992,523.8779907,9019.221,4326.587,959.67,315.0220032,5346.303223,6770.710938,114.1869965,6008.723145,5166.967773,6246.833008,900.5297852,26.51942857
GRUPO KUO S.A.B DE C.V.,GPO. KUO,4Q2012,2012,4,24228.632,4337.71,8594.396,8598.836,483.9379883,9240.751,4804.914,950.009,340.4119873,5369.673828,6810.647949,103.1620026,6254.480957,4733.413086,6326.709961,957.0361328,29.35071429
GRUPO KUO S.A.B DE C.V.,GPO. KUO,1Q2013,2013,1,21252.914,2657.175,6099.645,7962.317,399.7359924,6345.512,3199.359,623.313,140.8350067,3850.246094,4702.00293,84.04599762,6236.687012,3670.708008,4302.26709,452.0209961,32.49472727
GRUPO KUO S.A.B DE C.V.,GPO. KUO,2Q2013,2013,2,22410.924,2605.969,6952.954,7957.443,215.6999969,5826.089,3054.309,564.178,178.6649933,3043.016113,3621.74707,88.01399994,6448.054199,3050.848145,3406.047119,363.0310059,30.59921875
GRUPO KUO S.A.B DE C.V.,GPO. KUO,3Q2013,2013,3,22397.326,2552.718,6531.621,8109.727,316.3240051,5950.161,2940.171,736.103,232.4759979,3379.381104,4106.333008,156.3560028,6383.291016,3322.812012,3790.009033,410.6279297,27.06
GRUPO KUO S.A.B DE C.V.,GPO. KUO,4Q2013,2013,4,21265.322,2494.874,5402.187,8321.241,148.253006,6193.372,3709.916,1530.692,344.2309875,3614.25708,4196.13623,110.0739975,6280.260742,2893.533936,4047.883301,433.6262207,25.87032258
GRUPO KUO S.A.B DE C.V.,GPO. KUO,1Q2014,2014,1,21961.855,2582.333,5932.263,8344.618,329.0979919,6264.003,4081.066,1355.225,180.4689941,3549.699951,4343.312988,108.3450012,6292.73584,3388.707031,4014.215088,464.5151367,27.74327869
GRUPO KUO S.A.B DE C.V.,GPO. KUO,2Q2014,2014,2,22254.012,2714.273,6350.321,8205.447,419.1210022,6331.323,4248.719,1496.408,212.2339935,3831.050049,4769.301758,105.1210022,6281.100098,3301.706055,4350.180664,519.1306152,27.3947541
GRUPO KUO S.A.B DE C.V.,GPO. KUO,3Q2014,2014,3,22656.338,2893.51,6349.286,8358.504,408.3659973,6523.895,4519.14,1890.679,213.8710022,3858.616943,4821.131836,109.7310028,6419.596191,2991.896973,4412.765625,554.1486816,30.21640625
GRUPO KUO S.A.B DE C.V.,GPO. KUO,4Q2014,2014,4,23524.524,2890.084,6673.55,9408.641,160.9429932,6999.635,3993.058,805.028,352.0190125,4145.446777,4818.987793,93.52799988,6130.744141,3195.36499,4658.044922,512.5981445,29.12793651
GRUPO KUO S.A.B DE C.V.,GPO. KUO,1Q2015,2015,1,23510.895,2717.777,6380.161,9564.759,323.303009,7152.05,3517.071,767.115,173.9790039,3831.558105,4694.845215,85.19999695,6252.14209,2946.564941,4371.541992,539.9838867,26.3904918
GRUPO KUO S.A.B DE C.V.,GPO. KUO,2Q2015,2015,2,24139.392,2724.816,6781.204,9737.733,422.8240051,7290.714,3806.591,1320.173,187.0720062,4059.302002,4996.62207,109.7249985,6390.911133,2939.879883,4573.797852,514.4958496,26.48822581
GRUPO KUO S.A.B DE C.V.,GPO. KUO,3Q2015,2015,3,25751.898,2870.163,6129.332,11487.351,583.3449707,7810.45,3993.632,1157.582,256.9890137,4038.960938,5163.082031,135.6529999,7849.521973,3526.753174,4579.737305,540.7763672,23.45507692
GRUPO KUO S.A.B DE C.V.,GPO. KUO,4Q2015,2015,4,24828.1,2460.08,5344.292,11674.786,1007.85199,6560.056,3209.292,2187.772,306.7009888,3750.212891,4766.606934,125.8079987,7903.52002,2347.74292,3758.754883,8.541992188,28.38063492
GRUPO KUO S.A.B DE C.V.,GPO. KUO,1Q2016,2016,1,25051.478,2535.694,5280.853,11718.056,563.9060059,6828.588,3140.003,2113.147,360.019989,3753.461914,4915.40918,147.3880005,7963.433105,2176.135986,4351.50293,598.0410156,30.56596154
GRUPO KUO S.A.B DE C.V.,GPO. KUO,2Q2016,2016,2,26019.123,2515.884,6124.658,11221.366,493.2170105,7038.333,3471.272,2555.309,137.1430054,4162.039063,5316.518066,134.6820068,8296.249023,2224.810059,4823.30127,661.262207,33.90637931
GRUPO KUO S.A.B DE C.V.,GPO. KUO,3Q2016,2016,3,27991.25,2807.522,6851.169,11710.271,795.2329712,7359.823,3996.648,3159.886,264.9880066,4268.251953,5606.492188,135.0540009,8608.862305,2233.841064,4811.259277,543.0073242,37.13118644
GRUPO KUO S.A.B DE C.V.,GPO. KUO,4Q2016,2016,4,29648.241,3247.984,8384.327,11510.195,590.3099976,7879.083,4352.797,3453.03,433.3540039,4130.768066,5779.748047,168.4149933,9000.387695,2147.003906,5189.437988,1058.669922,36.20693878
GRUPO KUO S.A.B DE C.V.,GPO. KUO,1Q2017,2017,1,29972.179,3371.25,9205.749,10756.136,792.1160278,7783.311,4695.652,3182.256,408.0539856,5017.007813,6381.779785,181.427002,8389.987305,2527.761963,5589.663574,572.6557617,34.22317073
GRUPO KUO S.A.B DE C.V.,GPO. KUO,2Q2017,2017,2,28357.189,3350.904,8206.357,10371.927,824.4279785,8138.669,4559.133,1560.297,678.5689697,4645.244141,6075.023926,146.9570007,8085.316895,2333.914063,5250.595703,605.3515625,40.27138889
GRUPO KUO S.A.B DE C.V.,GPO. KUO,3Q2017,2017,3,30984.042,3678.949,7733.898,13104.705,1060.817017,8783.979,4219.487,2813.53,788.3920288,4131.547852,5835.858887,175.2039948,10781.04492,2349.059082,4775.041992,643.4941406,41.5984375
GRUPO KUO S.A.B DE C.V.,GPO. KUO,4Q2017,2017,4,31957.447,3921.857,8878.924,12079.572,1043.842041,10052.328,5087.401,721.133,1121.150024,4606.300781,6180.609863,194.3289948,9788.9375,2992.48999,5136.767578,530.4667969,39.9765625
GRUPO LAMOSA SAB DE C.V.,GPO. LAMOSA,1Q2010,2010,1,15379.092,1143.537,2070.706,8154.291,313.7099915,5324.456,713.342,864.431,3.529999971,1415.137939,2180.918945,197.2689972,8154.291016,2795.36792,1867.208984,452.0710449,12.25612903
GRUPO LAMOSA SAB DE C.V.,GPO. LAMOSA,2Q2010,2010,2,15426.475,1058.069,2163.136,8167.972,283.5570068,5252.878,778.208,1018.293,8.133000374,1240.552002,1977.56604,181.1790009,8167.972168,2843.623047,1694.009033,453.4570313,12.77470588
GRUPO LAMOSA SAB DE C.V.,GPO. LAMOSA,3Q2010,2010,3,15257.494,1083.68,2122.383,7803.87,502.5499878,5231.126,794.656,997.629,75.22899628,1561.310059,2500.029053,188.7290039,7803.870117,2940.87085,1997.479004,436.1689453,12.06238095
GRUPO LAMOSA SAB DE C.V.,GPO. LAMOSA,4Q2010,2010,4,15346.383,1015.647,1995.261,7550.914,368.1799927,5145.649,806.142,1189.191,18.76099968,1298.904053,2109.412109,242.5769958,7550.914063,2834.448975,1741.232178,442.328125,15.14596491
GRUPO LAMOSA SAB DE C.V.,GPO. LAMOSA,1Q2011,2011,1,14987.234,988.346,2034.846,7060.351,273.1119995,5078.751,830.639,1202.209,13.1789999,1287.853027,2045.291992,146.0240021,7060.351074,2890.333984,1772.179932,484.3269043,19.68066667
GRUPO LAMOSA SAB DE C.V.,GPO. LAMOSA,2Q2011,2011,2,15068.65,1043.144,2293.727,6740.643,282.2099915,5026.392,894.591,1238.701,32.23300171,1303.857056,2063.850098,147.0460052,6740.643066,2974.864014,1781.640137,477.7830811,17.36
GRUPO LAMOSA SAB DE C.V.,GPO. LAMOSA,3Q2011,2011,3,15296.958,1112.147,1841.295,7452.335,320.6659851,4953.244,1011.599,1023.517,24.9279995,1341.863037,2135.577881,155.3249969,7452.334961,2939.010986,1814.911865,473.0488281,15.96388889
GRUPO LAMOSA SAB DE C.V.,GPO. LAMOSA,4Q2011,2011,4,14960.009,1132.052,1805.021,6932.895,489.2189941,4906.639,1031.921,779.928,16.83300018,1408.730957,2383.426025,124.9700012,6932.89502,2997.614014,1894.207031,485.4760742,14.54030303
GRUPO LAMOSA SAB DE C.V.,GPO. LAMOSA,1Q2012,2012,1,14972.094,1174.1,1845.971,8419.276,370.7349854,5100.689,945.036,896.651,8.425000191,1405.339966,2348.643066,140.4470062,6382.89209,2923.904053,1977.908081,572.5681152,14.07066667
GRUPO LAMOSA SAB DE C.V.,GPO. LAMOSA,2Q2012,2012,2,15085.081,1179.479,1739.892,8549.76,402.0650024,5044.376,982.286,1201.315,29.8409996,1439.383057,2354.361084,142.8609924,6372.833984,2671.319092,1952.296143,512.9130859,14.42904762
GRUPO LAMOSA SAB DE C.V.,GPO. LAMOSA,3Q2012,2012,3,14865.631,1182.099,2059.905,7669.466,446.1279907,4995.705,951.917,936.592,36.73099899,1390.45105,2425.822021,130.8159943,5643.01123,2850.575195,1979.694092,589.243042,14.26133333
GRUPO LAMOSA SAB DE C.V.,GPO. LAMOSA,4Q2012,2012,4,15147.058,1219.985,2190.511,7770.746,421.5010071,4974.301,1077.593,1064.9,109.060997,1447.362061,2436.147949,91.9469986,5517.184082,2863.928955,2014.646973,567.2849121,15.84416667
GRUPO LAMOSA SAB DE C.V.,GPO. LAMOSA,1Q2013,2013,1,14964.463,1261.943,1967.241,7493.678,363.9760132,5013.873,1003.306,868.27,129.2039948,1399.563965,2357.220947,82.90899658,5274.731934,2765.387939,1993.244873,593.6809082,22.38631579
GRUPO LAMOSA SAB DE C.V.,GPO. LAMOSA,2Q2013,2013,2,14945.022,1320.047,2024.496,7441.5,333.177002,5042.744,1042.002,696.62,117.1579971,1446.791016,2366.608887,99.54100037,5311.23584,2826.661133,2033.431885,586.6408691,22.76045455
GRUPO LAMOSA SAB DE C.V.,GPO. LAMOSA,3Q2013,2013,3,14739.914,1431.519,1982.501,7172.588,305.0029907,5092.477,980.581,419.217,136.8840027,1411.973022,2308.760986,87.35800171,4981.520996,2746.468018,2003.758057,591.7850342,24.61761905
GRUPO LAMOSA SAB DE C.V.,GPO. LAMOSA,4Q2013,2013,4,15042.834,1393.244,2610.192,6680.078,364.2990112,5048.131,1010.972,626.945,39.89400101,1531.993042,2512.726074,71.65200043,4784.603027,3045.871094,2148.427002,616.43396,26.51423077
GRUPO LAMOSA SAB DE C.V.,GPO. LAMOSA,1Q2014,2014,1,15048.575,1445.701,2531.752,6585.972,315.8009949,5018.138,1028.215,376.804,58.27500153,1510.438965,2398.540039,68.32499695,4688.543945,3157.078857,2082.739014,572.3000488,27.591
GRUPO LAMOSA SAB DE C.V.,GPO. LAMOSA,2Q2014,2014,2,15200.829,1545.671,2416.147,6643.948,353.6560059,4965.556,1028.557,443.939,46.42300034,1481.840942,2338.330078,82.7009964,4532.24707,3111.343018,1984.674072,502.8331299,26.47466667
GRUPO LAMOSA SAB DE C.V.,GPO. LAMOSA,3Q2014,2014,3,14964.536,1522.414,2048.863,6761.004,384.4760132,4923.922,997.659,409.404,44.18600082,1488.041016,2446.738037,72.53700256,4617.02002,3035.228027,2062.261963,574.2209473,26.67875
GRUPO LAMOSA SAB DE C.V.,GPO. LAMOSA,4Q2014,2014,4,15076.966,1366.338,2290.817,6813.873,511.7879944,4467.479,939.072,290.27,36.11199951,900.6309814,1787.275024,72.52300262,4519.604004,3060.312012,1275.487061,374.8560791,27.50959184
GRUPO LAMOSA SAB DE C.V.,GPO. LAMOSA,1Q2015,2015,1,15106.141,1405.819,2504.303,6691.113,376.7489929,4415.435,1010.258,233.637,53.09400177,1551.588989,2525.475098,61.46300125,4502.367188,2946.728027,2148.726074,597.137085,28.5402
GRUPO LAMOSA SAB DE C.V.,GPO. LAMOSA,2Q2015,2015,2,15260.971,1481.815,2322.895,6782.961,370.3919983,4443.197,1025.637,1181.481,109.6019974,1484.438965,2463.791992,63.84000015,4482.567871,2707.193848,2093.399902,608.9609375,32.41869565
GRUPO LAMOSA SAB DE C.V.,GPO. LAMOSA,3Q2015,2015,3,15543.325,1468.513,2574.183,6771.878,496.2170105,4553.857,1054.947,1200.973,363.223999,1645.426025,2790.079102,60.1629982,4588.98584,2762.516846,2293.862061,648.4360352,30.09
GRUPO LAMOSA SAB DE C.V.,GPO. LAMOSA,4Q2015,2015,4,15775.566,1476.496,3112.721,6191.783,535.809021,4759.419,1104.941,1371.456,400.125,1628.619995,2856.833984,61.73699951,4453.175781,2673.354004,2321.024902,692.4049072,34.47734694
GRUPO LAMOSA SAB DE C.V.,GPO. LAMOSA,1Q2016,2016,1,15335.926,1537.952,2965.448,5779.084,462.3909912,4998.947,1091.891,350.509,457.2590027,1615.520996,2792.389893,64.83899689,4307.873047,2910.373779,2329.999023,714.4780273,35.86567568
GRUPO LAMOSA SAB DE C.V.,GPO. LAMOSA,2Q2016,2016,2,15724.615,1586.151,2992.838,5889.777,603.1010132,5535.934,1161.905,373.355,421.3080139,1695.775024,2977.233887,69.02999878,4361.942871,2698.026855,2374.132813,678.3577881,35.22703704
GRUPO LAMOSA SAB DE C.V.,GPO. LAMOSA,3Q2016,2016,3,23075.004,2669.009,4271.526,11717.156,590.0440063,8209.766,1861.729,1533.596,355.8120117,1883.02002,3263.225098,65.27500153,10041.38184,3802.868164,2673.181152,790.1611328,36.24044444
GRUPO LAMOSA SAB DE C.V.,GPO. LAMOSA,4Q2016,2016,4,22761.877,2679.417,4239.232,11323.89,785.6350098,8663.815,1843.972,538.866,386.3349915,2818.810059,4586.407227,155.970993,9399.667969,3596.188965,3800.772217,981.9621582,37.34184211
GRUPO LAMOSA SAB DE C.V.,GPO. LAMOSA,1Q2017,2017,1,22120.283,2487.655,4563.403,10348.39,310.0849915,8528.988,1740.77,302.762,152.0449982,3089.094971,4469.702148,167.048996,8532.945313,3463.231934,4159.617188,1070.522217,37.51153846
GRUPO LAMOSA SAB DE C.V.,GPO. LAMOSA,2Q2017,2017,2,21813.828,2504.514,4445.115,9909.412,745.8079834,8362.204,1747.87,371.778,100.9199982,2502.594971,4268.170898,177.3170013,8054.867188,3374.244141,3522.362793,1019.767822,38.125
GRUPO LAMOSA SAB DE C.V.,GPO. LAMOSA,3Q2017,2017,3,22309.612,2439.355,4493.815,9865.168,799.6199951,8777.384,1770.663,524.808,75.65899658,2618.758057,4430.97998,165.2850037,7974.089844,3488.926025,3631.359863,1012.601807,39.35555556
